X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-20	0	-1800	-2.15938e-06	5.06723e-06	-2.0138e-06
-19	0	-1800	-4.26109e-07	6.64959e-06	-2.91263e-07
-18	0	-1800	-8.4533e-07	5.65874e-06	-9.70912e-07
-17	0	-1800	-6.7535e-07	5.0622e-06	5.49124e-07
-16	0	-1800	2.16667e-07	7.2516e-06	5.95162e-07
-15	0	-1800	-1.25391e-06	6.25057e-06	4.81823e-07
-14	0	-1800	-1.50397e-06	5.96935e-06	2.04425e-07
-13	0	-1800	-2.59668e-07	6.59e-06	4.38337e-07
-12	0	-1800	-7.59083e-07	5.15052e-06	-1.05003e-06
-11	0	-1800	1.57572e-07	5.61859e-06	-3.19461e-07
-10	0	-1800	-2.44892e-07	5.6237e-06	-7.82552e-07
-9	0	-1800	-5.76087e-07	6.12205e-06	3.56668e-07
-8	0	-1800	-6.42422e-07	5.48285e-06	-4.54053e-08
-7	0	-1800	-1.1608e-06	5.96246e-06	-3.90254e-07
-6	0	-1800	-1.96428e-08	5.91093e-06	4.16745e-07
-5	0	-1800	1.27942e-06	5.81698e-06	3.6261e-07
-4	0	-1800	3.3913e-07	5.99931e-06	1.67573e-07
-3	0	-1800	5.25657e-08	5.22093e-06	-5.51224e-08
-2	0	-1800	2.31401e-06	5.15624e-06	5.01902e-07
-1	0	-1800	-1.06306e-07	6.22636e-06	-2.08823e-07
0	0	-1800	8.17826e-07	5.61926e-06	1.26975e-06
1	0	-1800	8.61108e-07	5.35511e-06	4.08554e-08
2	0	-1800	-4.84653e-08	5.05081e-06	7.88458e-09
3	0	-1800	-6.17372e-08	5.39523e-06	8.90877e-08
4	0	-1800	2.39902e-06	5.57171e-06	-2.65058e-07
5	0	-1800	-5.27241e-07	5.03288e-06	2.22002e-07
6	0	-1800	8.24387e-08	5.70612e-06	4.26505e-07
7	0	-1800	8.94984e-08	5.1089e-06	7.48676e-08
8	0	-1800	5.7169e-07	5.84634e-06	-1.35385e-07
9	0	-1800	1.1284e-06	5.56657e-06	1.14471e-06
10	0	-1800	2.19754e-07	4.98002e-06	-1.94633e-07
11	0	-1800	9.08917e-07	4.65196e-06	-2.52968e-07
12	0	-1800	1.23782e-06	5.18477e-06	4.60143e-08
13	0	-1800	1.23606e-06	5.35531e-06	1.02337e-06
